22  739207.940984   4.90   6.20  27.70  87.90
22  739207.944456   5.30   8.60  27.70  88.30
22  739207.947928   4.20   8.50  27.60  88.50
22  739207.951400   4.20   8.20  27.60  88.60
22  739207.954861   4.30   8.90  27.60  88.70
23  739207.958333   5.10   8.70  27.80  88.10
23  739207.961840   5.90  10.40  27.70  88.60
23  739207.965278   5.10   8.10  27.70  88.50
23  739207.968762   4.60   8.40  27.70  88.30
23  739207.972234   4.60   7.50  27.80  88.10
23  739207.975706   4.40   7.20  27.80  88.00
23  739207.979178   3.80   6.50  27.80  88.20
23  739207.982674   3.80   7.60  27.80  88.30
23  739207.986123   3.80   6.30  27.80  88.30
23  739207.989595   4.00   8.00  27.80  88.30
23  739207.993056   3.90   7.40  27.70  88.80
23  739207.996528   3.80   7.20  27.70  88.70
0  739208.000012   4.00   7.40  27.80  88.40
0  739208.003484   3.80   7.80  27.70  89.00
0  739208.006944   3.40   5.60  27.60  89.40
0  739208.010428   3.30   7.60  27.40  90.10
0  739208.013900   3.70   7.50  27.50  89.90
0  739208.017373   3.50   7.30  27.60  89.40
0  739208.020845   3.50   6.80  27.60  89.60
0  739208.024317   3.50   8.80  27.60  89.80
0  739208.027778   3.40   6.80  27.60  89.70
0  739208.031262   3.40   5.70  27.80  89.00
0  739208.034734   3.70   9.80  27.70  89.30
0  739208.038264   3.90   9.50  27.70  89.60
1  739208.041678   3.60  11.10  27.70  89.60
1  739208.045139   4.00   7.00  27.70  89.50
1  739208.048646   4.10  11.50  27.80  89.30
1  739208.052095   4.20  10.10  27.80  89.20
1  739208.055613   4.00   7.90  27.70  89.80
1  739208.059028   4.20  12.00  27.70  89.80
1  739208.062512   4.50   9.60  27.70  89.70
1  739208.065984   4.40   7.30  27.60  89.90
1  739208.069456   4.70  11.00  27.60  89.70
1  739208.072917   4.10   8.30  27.60  89.50
1  739208.076389   4.50   9.20  27.60  89.60
1  739208.079873   4.50   8.10  27.50  89.80
2  739208.083345   5.00   8.30  27.50  89.80
2  739208.086817   4.80   8.60  27.40  90.40
2  739208.090289   5.20   9.70  27.50  90.40
2  739208.093750   5.20  12.40  27.50  90.40
2  739208.097222   5.20  10.90  27.50  90.00
2  739208.100706   5.00  10.20  27.60  89.90
2  739208.104178   5.10  11.20  27.50  90.00
2  739208.107674   4.40   9.30  27.40  90.50
2  739208.111123   4.40   9.20  27.50  90.50
2  739208.114595   4.10   7.20  27.50  90.10
2  739208.118067   4.00   9.20  27.60  89.90
2  739208.121539   3.70   6.50  27.50  90.00
3  739208.125000   4.10   6.70  27.60  89.90
3  739208.128472   4.10   6.70  27.50  90.20
3  739208.131956   4.30   8.50  27.50  90.40
3  739208.135428   4.10   5.80  27.50  90.50
3  739208.138900   4.60   8.20  27.50  90.60
3  739208.142373   4.40   5.80  27.40  90.80
3  739208.145833   4.30   7.20  27.40  91.10
3  739208.149317   4.80   8.40  27.50  90.70
3  739208.152789   4.90   8.50  27.50  90.80
3  739208.156262   4.50   8.00  27.40  91.10
3  739208.159734   4.20   6.40  27.40  91.00
3  739208.163194   4.90   8.60  27.50  90.80
4  739208.166667   4.70   8.50  27.50  90.60
4  739208.170150   4.10   7.10  27.40  91.10
4  739208.173623   4.50   8.80  27.40  91.00
4  739208.177095   4.60   8.00  27.40  91.30
4  739208.180567   5.20   8.20  27.30  91.40
4  739208.184028   4.20   7.80  27.30  91.50
4  739208.187500   4.20   8.50  27.30  91.40
4  739208.190984   4.00   7.70  27.30  91.30
4  739208.194479   4.40   7.00  27.30  91.50
4  739208.197928   4.20   9.10  27.30  91.60
4  739208.201400   4.20   9.60  27.40  90.80
4  739208.204873   4.10   6.90  27.30  91.20
5  739208.208345   4.30   9.50  27.30  90.80
5  739208.211806   4.60  11.30  27.40  90.60
5  739208.215278   4.00   7.10  27.30  90.70
5  739208.218785   4.20   9.00  27.40  90.40
5  739208.222222   3.80   8.00  27.40  90.40
5  739208.225729   4.00   9.00  27.30  90.50
5  739208.229178   7.30  13.30  27.30  90.50
5  739208.232639   7.40  10.10  27.40  90.40
5  739208.236123   6.70  13.40  27.40  90.40
5  739208.239595   8.50  13.10  27.40  90.50
5  739208.243067   5.40  10.70  27.30  90.80
5  739208.246539   5.90   7.50  27.20  90.70
6  739208.250035   8.20  10.10  27.30  90.30
6  739208.253484   4.60   7.80  27.30  90.30
6  739208.256956   4.70   9.60  27.30  90.10
6  739208.260417   4.60   7.80  27.40  89.80
6  739208.263900   4.70   9.40  27.30  90.10
6  739208.267396   4.70   8.30  27.40  89.70
6  739208.270833   4.50   7.60  27.40  89.70
6  739208.274340   5.50   9.70  27.40  89.90
6  739208.277813   6.00   7.90  27.30  90.00
6  739208.281262   5.70   7.90  27.30  90.10
6  739208.284757   5.20   9.70  27.40  89.80
6  739208.288206   5.40   9.50  27.40  89.80
7  739208.291667   5.20   8.20  27.40  89.90
7  739208.295139  27.70  40.10  27.40  89.70
7  739208.298646   5.50  10.90  27.30  90.50
7  739208.302083   5.10   9.80  27.30  90.40
7  739208.305567  14.90  23.40  27.20  90.70
7  739208.309039  12.20  19.90  27.30  90.60
7  739208.312512   6.70  10.90  27.30  90.40
7  739208.315984  20.00  31.90  27.30  90.60
7  739208.319444   6.60  12.20  27.40  90.30
7  739208.322928  18.90  31.90  27.50  89.50
7  739208.326400   9.30  12.90  27.50  89.30
7  739208.329873   9.80  17.20  27.70  88.70
8  739208.333345   6.20  11.10  27.80  88.40
8  739208.336806   7.40  12.10  27.90  88.00
8  739208.340278  12.30  18.60  28.00  88.10
8  739208.343762   5.90   9.80  28.00  88.00
8  739208.347234   4.80   9.30  28.00  87.90
8  739208.350706   4.40   7.20  28.20  87.30
8  739208.354178   4.00   6.30  28.10  87.80
8  739208.357639   5.70   8.30  28.00  88.20
8  739208.361123   3.80   7.20  28.10  87.80
8  739208.364595   4.20   7.70  28.10  88.30
8  739208.368067   3.90   8.30  28.20  87.90
8  739208.371539   3.10   4.80  28.20  87.90
9  739208.375000   3.30   5.60  28.20  87.80
9  739208.378484   3.70   6.80  28.10  88.10
9  739208.381956   2.70   4.60  28.30  87.70
9  739208.385428   2.90   7.00  28.30  87.80
9  739208.388900   2.90   5.10  28.10  88.50
9  739208.392361   3.00   8.30  28.10  88.70
9  739208.395845   3.20   7.00  28.10  88.80
9  739208.399317   2.80   5.30  28.20  88.80
9  739208.402789   2.90   6.30  28.30  89.00
9  739208.406250   2.60   5.40  28.50  88.10
9  739208.409757   2.80   7.60  28.70  86.90
9  739208.413206   3.20   5.30  28.70  86.80
10  739208.416667   3.00   7.40  28.70  87.00
10  739208.420139   2.70   5.20  28.70  86.50
10  739208.423623   2.80   6.00  28.80  86.50
10  739208.427095   3.00   6.00  28.60  86.50
10  739208.430567   9.40  16.30  28.60  87.00
10  739208.434039   3.50   7.60  28.70  87.00
10  739208.437500   3.60   6.90  28.50  87.50
10  739208.440984   3.30   7.00  28.50  87.40
10  739208.444456   3.70   8.30  28.50  87.80
10  739208.447928   4.50   8.40  28.70  87.30
10  739208.451400   3.80   7.70  28.60  87.20
10  739208.454861   3.40   4.90  28.70  86.80
11  739208.458345   3.70   7.00  28.80  86.60
